file,family,size_bytes,rows,columns,schema_id,null_cells,null_counts
data/raw/trade/202411/26710.parquet,raw/trade,25441,129,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26110.parquet,raw/trade,18943,5,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26140.parquet,raw/trade,22702,64,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26170.parquet,raw/trade,20782,35,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26200.parquet,raw/trade,21265,36,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26230.parquet,raw/trade,29667,202,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26260.parquet,raw/trade,27518,174,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26290.parquet,raw/trade,26741,159,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26320.parquet,raw/trade,26318,178,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26350.parquet,raw/trade,28778,193,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26380.parquet,raw/trade,27811,167,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26410.parquet,raw/trade,24979,97,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26440.parquet,raw/trade,23140,96,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26470.parquet,raw/trade,25387,125,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26500.parquet,raw/trade,24127,118,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26530.parquet,raw/trade,24661,116,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202412/26710.parquet,raw/trade,24843,114,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26110.parquet,raw/trade,19050,7,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26140.parquet,raw/trade,21351,36,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26170.parquet,raw/trade,21415,46,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26200.parquet,raw/trade,21415,38,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26230.parquet,raw/trade,29651,212,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26260.parquet,raw/trade,27131,167,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26290.parquet,raw/trade,25992,129,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26320.parquet,raw/trade,25654,151,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26350.parquet,raw/trade,27641,169,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26380.parquet,raw/trade,28278,186,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26410.parquet,raw/trade,24881,102,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26440.parquet,raw/trade,22859,97,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26470.parquet,raw/trade,25619,119,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26500.parquet,raw/trade,23479,91,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26530.parquet,raw/trade,23155,72,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202501/26710.parquet,raw/trade,24583,99,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202502/26110.parquet,raw/trade,19511,13,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
data/raw/trade/202502/26140.parquet,raw/trade,22493,60,34,71e8044392,0,"{""aptDong"":0,""aptNm"":0,""aptSeq"":0,""bonbun"":0,""bubun"":0,""buildYear"":0,""buyerGbn"":0,""cdealDay"":0,""cdealType"":0,""dealAmount"":0,""dealDay"":0,""dealMonth"":0,""dealYear"":0,""dealingGbn"":0,""estateAgentSggNm"":0,""excluUseAr"":0,""floor"":0,""jibun"":0,""landCd"":0,""landLeaseholdGbn"":0,""rgstDate"":0,""roadNm"":0,""roadNmBonbun"":0,""roadNmBubun"":0,""roadNmCd"":0,""roadNmSeq"":0,""roadNmSggCd"":0,""roadNmbCd"":0,""sggCd"":0,""slerGbn"":0,""umdCd"":0,""umdNm"":0,""lawd_cd"":0,""requested_deal_ymd"":0}"
