lawd_cd,dong,jibun,complex_name_normalized,trade_complex_name,kapt_complex_name,kapt_code,internal_complex_id,match_method,match_score,name_similarity,candidate_count,trade_road_address_key,trade_legal_address_key,manual_review
26140,암남동,16-6,송도동일스위트,송도동일스위트,송도동일스위트,A60283102,A60283102,road_legal_address_exact,100.0,100.0,1,서구|성산길|47-17,서구|암남동|16-6,False
26140,서대신동3가,19-9,대림e편한세상,대림e편한세상,유진대림아파트,A60282101,A60282101,road_legal_address_exact,100.0,36.36363636363637,1,서구|보수대로320번길|11,서구|서대신동3가|19-9,False
26140,동대신동2가,287,이지벨빌리지,이지벨빌리지,,,TRADE_615B6C9B63C3,unmatched,0.0,0.0,1,서구|대영로|89,서구|동대신동2가|287,True
26140,아미동2가,123-1,일광,일광,,,TRADE_3E7471D57E3C,unmatched,0.0,0.0,1,서구|까치고개로|189,서구|아미동2가|123-1,True
26170,수정동,1352,협성휴포레부산진역오션뷰,협성휴포레부산진역오션뷰,협성휴포레부산진역오션뷰아파트,A10025380,A10025380,road_legal_address_exact,100.0,100.0,1,동구|중앙대로|357,동구|수정동|1352,False
26170,범일동,830-77,봄여름가을겨울,봄여름가을겨울,,,TRADE_6055190ADE71,unmatched,0.0,0.0,9,동구|자성로133번길|46,동구|범일동|830-77,True
26170,초량동,865-31,동일파크,동일파크,,,TRADE_52E151624DB5,unmatched,0.0,22.22222222222222,10,동구|망양로|483,동구|초량동|865-31,True
26170,범일동,1307-14,범일동서면영동리원,범일동서면영동리원,,,TRADE_4FD83C287C13,unmatched,0.0,22.22222222222222,9,동구|범곡북로|15,동구|범일동|1307-14,True
26170,좌천동,630,그린아일,그린아일,,,TRADE_C5D5E73C14A4,unmatched,0.0,18.181818181818176,5,동구|고관로|172-1,동구|좌천동|630,True
26170,범일동,830-197,범일역이즈팰리스,범일역이즈팰리스,,,TRADE_8BEF09701542,unmatched,0.0,33.333333333333336,9,동구|조방로26번길|7,동구|범일동|830-197,True
26170,초량동,49-6,센텀동원2차,센텀동원2차,,,TRADE_0F0845812C5E,unmatched,0.0,42.85714285714286,10,동구|고관로7번길|11,동구|초량동|49-6,True
26170,좌천동,734-4,제일,제일,,,TRADE_E9F1913E8008,unmatched,0.0,18.181818181818176,5,동구|증산로|97,동구|좌천동|734-4,True
