internal_complex_id,complex_name,sigungu,dong,jibun,sido,region_code,region_key,region_name,region_level_1,region_level_2,market_area,is_busan,is_satellite,households,approval_date,apartment_age,parking_total,parking_per_household,transactions_3m,transactions_6m,transactions_12m,area_variety,latitude,longitude,road_address,provisional,turnover_12m,price_84,price_84_per_3_3sqm,price_change_3m,price_change_6m,price_change_12m,rolling_peak,drawdown_from_peak,rolling_trough,recovery_from_trough,sample_count,low_sample_flag
A60875303,현대2,남구,감만동,498-2,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,288.0,1996-12-30,29,198.0,0.6875,1.0,3.0,5.0,3,35.1115211307082,129.082092386359,부산광역시 남구 신선로 165,True,0.017361111111111112,200000000.0,7765619.484645252,-0.11111111111111116,,,262000000.0,-0.23664122137404575,200000000.0,0.0,2.0,True
A60875305,감만현대1차,남구,감만동,225-2,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,885.0,1996-05-01,30,561.0,0.6338983050847458,3.0,4.0,18.0,3,35.1116284133821,129.08278722916,부산광역시 남구 우암로2번길 5,True,0.020338983050847456,,,,,0.26865671641791056,265000000.0,-0.037735849056603765,201000000.0,0.26865671641791056,0.0,True
A60875404,국제,남구,감만동,20-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,452.0,1996-10-30,29,280.0,0.6194690265486725,1.0,4.0,7.0,2,35.1226364352929,129.085618627236,부산광역시 남구 석포로 34,True,0.015486725663716814,235000000.0,9394306.480920654,-0.1454545454545455,,0.03238866396761142,307000000.0,-0.23452768729641693,225000000.0,0.04444444444444451,2.0,True
A60875509,대연그린(281-52),남구,대연동,281-52,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,691.0,1997-09-25,28,561.0,0.8118668596237337,2.0,4.0,18.0,3,35.1510940817367,129.089006435989,부산광역시 남구 황령대로319번가길 190-6,True,0.02604920405209841,,,,,0.14583333333333326,285000000.0,-0.22807017543859653,150000000.0,0.46666666666666656,0.0,True
A60875603,장백장미타워1,남구,대연동,255-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,287.0,1996-02-12,30,235.0,0.818815331010453,2.0,4.0,6.0,4,35.1490070056331,129.091256816267,부산광역시 남구 황령대로319번길 120,True,0.020905923344947737,225000000.0,9068376.528907808,-0.021739130434782594,0.09523809523809534,0.22222222222222232,287500000.0,-0.13043478260869568,150000000.0,0.6666666666666667,3.0,False
A60875701,현대(1203-47),남구,대연동,1203-47,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,366.0,1997-11-29,28,390.0,1.0655737704918034,2.0,3.0,8.0,3,35.1318109957864,129.086486236616,부산광역시 남구 천제등로28번길 50,True,0.02185792349726776,320000000.0,12446078.778021356,-0.096045197740113,-0.08918918918918917,-0.14181818181818184,500000000.0,-0.36,287500000.0,0.11304347826086958,2.0,True
A60876202,한양,남구,문현동,41,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,225.0,1978-11-20,47,180.0,0.8,1.0,2.0,2.0,3,35.1443773951391,129.073134867679,부산광역시 남구 고동골로78번길 23,True,0.008888888888888889,302000000.0,11840323.155518591,,,,340000000.0,-0.11176470588235299,220000000.0,0.3727272727272728,1.0,True
A60876301,일신프리빌리지,남구,용호동,179-4,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,518.0,1996-02-26,30,381.0,0.7355212355212355,7.0,10.0,23.0,3,35.1264844347542,129.107746359289,부산광역시 남구 용호로 34,True,0.0444015444015444,303750000.0,11794034.592304977,0.012499999999999956,-0.032258064516129004,0.13888888888888884,423500000.0,-0.29161747343565525,250000000.0,0.19999999999999996,6.0,False
A60876402,현대비치,남구,용호동,181-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,648.0,1997-11-12,28,467.0,0.720679012345679,0.0,11.0,28.0,4,35.12695487974,129.108422424688,부산광역시 남구 용호로42번길 14,True,0.043209876543209874,,,,,0.027027027027026973,380000000.0,0.0,307500000.0,0.2357723577235773,0.0,True
A60876602,도시타워,남구,용호동,538-40,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,232.0,1993-03-22,33,170.0,0.7327586206896551,3.0,5.0,8.0,3,35.1113983178011,129.108404970996,부산광역시 남구 용호로232번길 31,True,0.034482758620689655,,,,,,170000000.0,0.0,170000000.0,0.0,0.0,True
A60876904,경동,남구,용호동,519-5,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,499.0,1992-12-05,33,490.0,0.9819639278557114,4.0,7.0,16.0,4,35.1168252310244,129.116604883383,부산광역시 남구 동명로 202,True,0.03206412825651302,,,,,-0.04166666666666663,220000000.0,-0.2090909090909091,162000000.0,0.07407407407407418,0.0,True
A60877106,뉴서울,남구,우암동,53-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,429.0,1996-04-01,30,273.0,0.6363636363636364,5.0,6.0,9.0,2,35.1248893944206,129.079413370863,부산광역시 남구 유엔로 10,True,0.02097902097902098,247750000.0,9682318.80625296,,-0.06509433962264155,-0.0537037037037037,321000000.0,-0.25233644859813087,202000000.0,0.18811881188118806,3.0,False
A60877107,일신보라,남구,우암동,120-100,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,661.0,1998-09-11,28,671.0,1.0151285930408471,2.0,7.0,16.0,3,35.1260946044388,129.078925306101,부산광역시 남구 유엔로 15,True,0.024205748865355523,200000000.0,7776599.505125485,-0.1285403050108932,-0.023809523809523836,-0.1094420600858369,298000000.0,-0.32885906040268453,130000000.0,0.5384615384615385,3.0,False
A60877302,자유1,남구,우암동,25,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,299.0,1991-12-10,34,233.0,0.7792642140468228,2.0,6.0,9.0,2,35.1260434945939,129.081586989914,부산광역시 남구 우암로154번길 57,True,0.030100334448160536,230000000.0,8931513.29724641,0.07226107226107237,,0.006666666666666599,267000000.0,-0.13857677902621723,191000000.0,0.20418848167539272,5.0,False
A60877405,자유2,남구,우암동,25-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,335.0,1993-06-14,33,257.0,0.7671641791044777,0.0,1.0,3.0,3,35.1254911265067,129.081311656871,부산광역시 남구 유엔로 22,True,0.008955223880597015,,,,,-0.02748414376321351,310000000.0,-0.25806451612903225,180000000.0,0.2777777777777777,0.0,True
A60877503,우암자유3,남구,우암동,49-2,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,288.0,1994-03-26,32,251.0,0.8715277777777778,1.0,3.0,4.0,4,35.1236692993283,129.080537319844,부산광역시 남구 우암로 142,True,0.013888888888888888,,,,0.10499999999999998,-0.020930232558139528,315000000.0,-0.29841269841269846,200000000.0,0.10499999999999998,1.0,True
A60877710,삼익그린,남구,대연동,245-23,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,725.0,2001-02-20,25,755.0,1.0413793103448277,7.0,15.0,24.0,4,35.15170299638,129.087291918993,부산광역시 남구 황령대로319번가길 142,True,0.03310344827586207,248500000.0,9649917.6276771,,0.16393442622950816,-0.08571428571428574,318000000.0,-0.160377358490566,190000000.0,0.40526315789473677,2.0,True
A60877907,청구,남구,대연동,243-23,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,604.0,2001-07-03,25,810.0,1.3410596026490067,2.0,4.0,17.0,3,35.1539709060503,129.089598447813,부산광역시 남구 황령대로319번가길 110,True,0.028145695364238412,235000000.0,9133199.858673891,0.06818181818181812,-0.15662650602409633,0.18222222222222229,340000000.0,-0.3088235294117647,213410000.0,0.10116676819268067,2.0,True
A60878104,문현삼성힐타워,남구,문현동,383-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,431.0,2002-07-26,24,520.0,1.2064965197215778,5.0,8.0,16.0,2,35.1393056365984,129.067990610961,부산광역시 남구 전포대로 26,True,0.037122969837587005,,,,,,,,,,,
A60879402,대우,남구,대연동,1170-2,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,457.0,1996-02-27,30,323.0,0.7067833698030634,1.0,3.0,5.0,3,35.1226138653384,129.089334527126,부산광역시 남구 홍곡로 343,True,0.010940919037199124,,,,,,299000000.0,-0.0635451505016722,200000000.0,0.3999999999999999,0.0,True
A60879506,삼성,남구,대연동,649,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,499.0,1996-10-25,29,452.0,0.905811623246493,4.0,8.0,17.0,3,35.1280375426534,129.103517619684,부산광역시 남구 신선로 490,True,0.03406813627254509,270000000.0,10498409.331919406,,-0.052631578947368474,-0.07190635451505012,388000000.0,-0.3041237113402062,255000000.0,0.05882352941176472,1.0,True
A60879704,현대,남구,문현동,73-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,693.0,1998-06-29,28,703.0,1.0144300144300145,2.0,8.0,23.0,3,35.144451503065,129.079619953916,부산광역시 남구 진남로198번길 9-1,True,0.03318903318903319,255000000.0,9917969.026235767,-0.10526315789473684,-0.01610017889087656,0.05471698113207557,343000000.0,-0.2565597667638484,249000000.0,0.024096385542168752,4.0,False
A60880001,우암자유5,남구,감만동,31-3,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,247.0,1996-09-12,30,90.0,0.3643724696356275,1.0,6.0,7.0,2,35.1228450882339,129.08577892971,부산광역시 남구 양지골로 358,True,0.02834008097165992,,,,,,,,,,,
A60880003,우암자유4,남구,감만동,46-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,269.0,1994-10-11,31,200.0,0.7434944237918215,1.0,5.0,8.0,4,35.1222348052972,129.082149128341,부산광역시 남구 석포로 7,True,0.02973977695167286,,,,,,287000000.0,-0.059233449477351874,208000000.0,0.29807692307692313,0.0,True
A60880104,동일스위트,남구,감만동,73-212,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,548.0,2005-10-18,20,509.0,0.9288321167883211,0.0,4.0,10.0,3,35.1191533416803,129.083251696487,부산광역시 남구 우암로104번길 29,True,0.01824817518248175,,,,,-0.3407079646017699,359000000.0,-0.38718662952646243,220000000.0,0.0,0.0,True
A60880501,마로니에타운,남구,대연동,86-3,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,156.0,2003-08-20,23,72.0,0.46153846153846156,2.0,5.0,9.0,2,35.1385640749318,129.101044366223,부산광역시 남구 수영로325번길 11,True,0.057692307692307696,,,,,,,,,,,
A60880602,대우그린2,남구,대연동,242-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,239.0,2000-05-23,26,184.0,0.7698744769874477,0.0,2.0,6.0,3,35.1512427313077,129.089296169148,부산광역시 남구 황령대로319번가길 189,True,0.02510460251046025,,,,,0.05504587155963292,260000000.0,-0.11538461538461542,191000000.0,0.20418848167539272,1.0,True
A60880604,신원,남구,대연동,245-137,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,352.0,2000-11-29,25,344.0,0.9772727272727273,2.0,6.0,10.0,3,35.1514225864829,129.086432441804,부산광역시 남구 황령대로319번가길 158-30,True,0.028409090909090908,,,,,-0.13636363636363635,280000000.0,-0.3214285714285714,173000000.0,0.09826589595375723,2.0,True
A60880605,경동메르빌,남구,대연동,252-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,451.0,2005-08-16,21,457.0,1.0133037694013303,4.0,11.0,15.0,2,35.1509658553218,129.091167830109,부산광역시 남구 황령대로319번길 26,True,0.03325942350332594,310000000.0,12046249.118315833,-0.06060606060606055,,0.05263157894736836,435000000.0,-0.28735632183908044,260000000.0,0.1923076923076923,5.0,False
A60880703,대연동원,남구,대연동,323-6,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,262.0,2002-04-04,24,288.0,1.099236641221374,3.0,6.0,11.0,2,35.1363435067411,129.095687658808,부산광역시 남구 수영로267번길 20,True,0.04198473282442748,443500000.0,17222753.734214976,0.0016939582156973998,0.055952380952380976,0.03427540589296463,569000000.0,-0.19683655536028122,350000000.0,0.3057142857142856,5.0,False
A60880704,대연극동StarClass,남구,대연동,282-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,413.0,2002-08-02,24,424.0,1.026634382566586,3.0,8.0,18.0,3,35.1404856640204,129.091580048894,부산광역시 남구 진남로36번길 50,True,0.043583535108958835,308000000.0,11967502.64924055,0.008183306055646433,0.003278688524590123,0.013266998341625147,395000000.0,-0.22025316455696198,268000000.0,0.14925373134328357,3.0,False
A60880801,일동지에닌,남구,대연동,1375-2,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,201.0,2006-01-13,20,241.0,1.199004975124378,2.0,5.0,8.0,2,35.1355049782132,129.089364912238,부산광역시 남구 수영로 209,True,0.03980099502487562,366500000.0,14239377.064350385,0.05164992826398862,-0.03260869565217395,0.005555555555555536,490000000.0,-0.21836734693877546,329000000.0,0.1641337386018238,5.0,False
A60881703,동원로얄듀크,남구,대연동,1272-2,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,417.0,2005-02-21,21,683.0,1.6378896882494005,1.0,4.0,9.0,3,35.1358161193851,129.086334064016,부산광역시 남구 못골로41번길 13,True,0.02158273381294964,,,,,0.0678733031674208,705000000.0,-0.16312056737588654,459000000.0,0.2854030501089324,1.0,True
A60881704,대연동에스케이뷰,남구,대연동,1773-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,454.0,2007-06-29,19,622.0,1.3700440528634361,2.0,6.0,15.0,5,35.1409790732261,129.078810818398,부산광역시 남구 진남로 159,True,0.03303964757709251,,,,,-0.004511278195488688,430000000.0,-0.23023255813953492,290000000.0,0.14137931034482754,1.0,True
A60882001,광원문현맨션,남구,문현동,18,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,200.0,1991-03-12,35,120.0,0.6,0.0,0.0,1.0,3,35.1463800862981,129.074248371105,부산광역시 남구 고동골로97번길 67,True,0.005,,,,,-0.10311750599520386,263000000.0,-0.2889733840304183,167000000.0,0.11976047904191622,0.0,True
A60882003,문현2차현대,남구,문현동,2,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,420.0,2000-06-28,26,423.0,1.0071428571428571,0.0,0.0,1.0,3,35.1474143757178,129.07398892603,부산광역시 남구 고동골로97번길 39-12,True,0.002380952380952381,,,,,,350000000.0,-0.30000000000000004,216000000.0,0.1342592592592593,0.0,True
A60882302,대도라이프타운,남구,문현동,238-233,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,293.0,1992-12-15,33,124.0,0.4232081911262799,2.0,3.0,11.0,4,35.1384877901971,129.075806405356,부산광역시 남구 수영로39번가길 83,True,0.03754266211604096,240000000.0,9345132.743362831,,0.04347826086956519,-0.06000000000000005,255000000.0,-0.05882352941176472,155000000.0,0.5483870967741935,1.0,True
A60882401,한화꿈에그린,남구,문현동,402-70,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,238.0,2006-07-28,20,250.0,1.050420168067227,1.0,2.0,6.0,1,35.1377412172281,129.068771720089,부산광역시 남구 전포대로20번길 26,True,0.025210084033613446,410000000.0,15926790.910546288,0.22023809523809534,-0.06163522012578615,-0.011194029850746245,521000000.0,-0.21305182341650675,336000000.0,0.22023809523809534,2.0,True
A60882701,보람더하임,남구,문현동,806,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,218.0,2006-04-12,20,235.0,1.0779816513761469,3.0,6.0,7.0,1,35.1382173886293,129.06720414758,부산광역시 남구 전포대로 17,True,0.03211009174311927,300000000.0,11647058.823529411,0.04166666666666674,0.03597122302158273,-0.030303030303030276,405000000.0,-0.2592592592592593,277000000.0,0.08303249097472931,6.0,False
A60883001,용당대광,남구,용당동,592-9,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,178.0,1997-11-24,28,121.0,0.6797752808988764,3.0,3.0,4.0,3,35.1235681626877,129.095503923239,부산광역시 남구 유엔평화로126번길 19,True,0.02247191011235955,,,,,,,,,,,
A60883002,한신문화타운,남구,용당동,564-3,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,330.0,1990-10-16,35,364.0,1.103030303030303,1.0,1.0,4.0,2,35.122693172804,129.097210095627,부산광역시 남구 유엔평화로 152-2,True,0.012121212121212121,214000000.0,8311168.647758032,,0.09183673469387754,-0.15433403805496826,266000000.0,-0.19548872180451127,183000000.0,0.1693989071038251,1.0,True
A60883003,신대연코오롱하늘채,남구,용당동,599-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,712.0,2007-03-28,19,902.0,1.2668539325842696,6.0,12.0,23.0,2,35.1224968312942,129.093613634617,부산광역시 남구 홍곡로320번길 132,True,0.032303370786516857,317500000.0,12376149.909991637,0.007936507936507908,-0.052631578947368474,-0.018587360594795488,440000000.0,-0.30681818181818177,268000000.0,0.13805970149253732,11.0,False
A60883203,용호동일신님(林)Ⅱ,남구,용호동,179-9,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,710.0,2006-01-18,20,808.0,1.1380281690140845,2.0,7.0,28.0,3,35.1262774834291,129.106655784244,부산광역시 남구 용호로 38-17,True,0.03943661971830986,,,,0.1029005524861879,-0.01407506702412864,535000000.0,-0.3074766355140187,307000000.0,0.20684039087947892,3.0,False
A60883501,동부타워,남구,용호동,514-1,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,164.0,1992-03-18,34,130.0,0.7926829268292683,0.0,0.0,0.0,1,35.1183187661098,129.117762442195,부산광역시 남구 동명로 193,True,0.0,,,,,,245000000.0,-0.273469387755102,125000000.0,0.42399999999999993,0.0,True
A60883502,신익타워,남구,용호동,514-26,부산광역시,26290,busan,부산,BUSAN,부산광역시,BUSAN_CORE,True,False,218.0,1993-06-25,33,147.0,0.6743119266055045,0.0,0.0,3.0,3,35.1188458605305,129.117633070731,부산광역시 남구 동명로 189,True,0.013761467889908258,,,,,-0.04935064935064937,201000000.0,-0.08955223880597019,152000000.0,0.20394736842105265,0.0,True
